PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.MS1Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.MS1Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.MS1Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.MS1Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.MS1Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.MS1Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.MS1Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.MS1Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.MS1Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.MS1Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.MS1Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.MS1Quantity	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.MS2Quantity
Q9Y5S1	TRPV2	Homo sapiens	Transient receptor potential cation channel subfamily V member 2	TRPV2_HUMAN	17	17	18	False	909555,125	157124,4375	665644,4375	827998,3125	260951,25	363181,15625	709378,5	886147,1875	182312,765625	609447,375	640889,125	1176073,5	173884,171875	24129,078125	112062,7734375	166674,109375	30379,416015625	54601,80859375	134234,59375	163966,859375	26720,765625	101013,7734375	117914,265625	203511,09375
Q9Y5S2	CDC42BPB	Homo sapiens	Serine/threonine-protein kinase MRCK beta	MRCKB_HUMAN	55	55	62	False	895749,5	768293,0625	776570,0625	852750,0625	755412,125	787973,5625	895850,125	905610,25	758621,625	778290,5625	781899,75	841076,125	147213,65625	120643,1015625	125070,9921875	138743,859375	116843,5625	110150,1640625	142703,34375	137357,265625	127032,53125	119761,21875	123703,9453125	124445,671875
Q9Y5S9	RBM8A	Homo sapiens	RNA-binding protein 8A	RBM8A_HUMAN	6	6	6	False	595288,6875	826229,375	655469,3125	726682,875	1115951	1101986,75	677292,625	729196,125	903479,75	851358,5625	834472,25	647359,0625	152366,84375	235906,578125	200118,328125	182531,5	231259,25	249087,3125	144055,28125	174324,625	202473,546875	240923,78125	186540,546875	159404,234375
Q9Y5T5;Q9Y5T5-2;Q9Y5T5-3	USP16	Homo sapiens	Ubiquitin carboxyl-terminal hydrolase 16;Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 16;Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 16	UBP16_HUMAN	10	10	10	False	32768,75	39306,359375	31602,3359375	28801,828125	38102,23828125	37837,73046875	23317,548828125	23295,859375	38022,71484375	35252,4140625	42871,87890625	34660,015625	10935,6572265625	11373,9765625	11527,0830078125	9629,0419921875	10949,7109375	11273,8037109375	10567,5693359375	10419,3154296875	10416,8759765625	11768,564453125	11574,8271484375	9633,921875
Q9Y5U2;Q9Y5U2-2	TSSC4	Homo sapiens	Protein TSSC4;Isoform 2 of Protein TSSC4	TSSC4_HUMAN	4	4	5	True	83776,8203125	58828,09765625	58263,62109375	75612,515625	68205,3203125	64369,49609375	103457,3359375	42884,87109375	34576,6328125	58554,39453125	41532,52734375	21173,314453125	7124,01416015625	12701,9267578125	9237,8017578125	8828,369140625	10274,45703125	9724,578125	6526,16259765625	6641,86572265625	6140,60791015625	7175,79052734375	6743,17578125	5254,69921875
Q9Y5U4	INSIG2	Homo sapiens	Insulin-induced gene 2 protein	INSI2_HUMAN	2	2	2	False	72842,203125	NaN	41537,62109375	82756,3359375	NaN	8595,923828125	37438,0546875	22003,06640625	NaN	11757,197265625	15274,81640625	25375,66015625	14876,2587890625	NaN	9832,3828125	12201,755859375	NaN	1010,6170043945312	6263,50537109375	6752,41259765625	NaN	4867,5078125	3716,9208984375	5467,2861328125
Q9Y5U8	MPC1	Homo sapiens	Mitochondrial pyruvate carrier 1	MPC1_HUMAN	1	1	1	False	30201,07421875	1,109635829925537	19552,2421875	49517,421875	38966,48046875	NaN	NaN	NaN	18137,158203125	NaN	18792,265625	16534,84375	2779,490966796875	1932,9814453125	3987,1689453125	4786,044921875	4258,1044921875	NaN	NaN	NaN	4397,130859375	1807,2735595703125	5215,85009765625	2716,254150390625
Q9Y5U9	IER3IP1	Homo sapiens	Immediate early response 3-interacting protein 1	IR3IP_HUMAN	2	2	2	False	148966,375	43092,37890625	263951,96875	195454,21875	82315,6953125	62910,1015625	82141,046875	240333,71875	86213,34375	104878,125	99161,859375	291609,40625	47162,59375	19477,529296875	65452,87890625	52603,1171875	14747,3642578125	16905,220703125	48547,45703125	69260,53125	15526,48046875	32400,11328125	25150,947265625	57471,21484375
Q9Y5V3;Q9Y5V3-2	MAGED1	Homo sapiens	Melanoma-associated antigen D1;Isoform 2 of Melanoma-associated antigen D1	MAGD1_HUMAN	4	4	4	True	47880,828125	54220,15625	54276,00390625	58637,875	37346,1328125	77413,5625	24191,220703125	36817,5625	27243,806640625	35732,25390625	29364,82421875	25568,916015625	15502,6796875	15706,8134765625	17021,091796875	11578,2236328125	12656,7578125	16377,4677734375	5290,38427734375	4538,65869140625	7704,7314453125	7510,01123046875	5481,3779296875	6825,298828125
Q9Y5W7;Q9Y5W7-3	SNX14	Homo sapiens	Sorting nexin-14;Isoform 3 of Sorting nexin-14	SNX14_HUMAN	7	7	7	False	65425,4453125	50865,98046875	42797,2734375	80096,5546875	9787,8720703125	22251,619140625	41858,02734375	46092,93359375	11743,0732421875	19421,51953125	40609,1171875	40446,48046875	24680,080078125	321,8793640136719	8731,1943359375	14582,0947265625	2293,474365234375	1476,239990234375	11781,7451171875	11649,916015625	310,7493896484375	3139,882568359375	4550,7412109375	7903,09130859375
Q9Y5W8;Q9Y5W8-2	SNX13	Homo sapiens	Sorting nexin-13;Isoform 2 of Sorting nexin-13	SNX13_HUMAN	2	2	2	False	41884,47265625	NaN	19105,724609375	24143,41015625	NaN	NaN	27836,986328125	38141,13671875	NaN	NaN	19978,791015625	27076,51171875	9130,7939453125	NaN	4214,9169921875	10164,986328125	NaN	NaN	3356,595947265625	4816,54931640625	NaN	4868,2138671875	4680,70947265625	8963,4150390625
Q9Y5W9;Q9Y5W9-2	SNX11	Homo sapiens	Sorting nexin-11;Isoform 2 of Sorting nexin-11	SNX11_HUMAN	1	1	1	False	NaN	NaN	1,6030446290969849	NaN	NaN	NaN	NaN	NaN	NaN	0,707335889339447	1	NaN	14658,220703125	NaN	13561,4873046875	10162,7939453125	14863,142578125	13696,080078125	14020,0390625	20080,482421875	13687,015625	8320,5205078125	18156,4765625	20425,66796875
Q9Y5X1	SNX9	Homo sapiens	Sorting nexin-9	SNX9_HUMAN	21	22	30	False	1034999,625	1551519,875	1259134,125	1003120,9375	1584705,5	1371514	1025267,3125	1110839,125	1768098,25	1267133,5	1537315,625	1198630	326949,3125	403603,59375	336698,4375	311097,75	403655,25	388020,125	317221,09375	343433,34375	465356,4375	379669,90625	394216,53125	313805,40625
Q9Y5X2	SNX8	Homo sapiens	Sorting nexin-8	SNX8_HUMAN	11	12	12	False	248178,59375	279552,875	294147,09375	238465,78125	334111,03125	363980,9375	353576,71875	356530,3125	398138,375	291162,625	301178,3125	345655,84375	38968,3359375	50339,96484375	51490,171875	39751,22265625	53487,8125	54609,81640625	47670,56640625	54279,19921875	67085,21875	46789,4765625	59637,66015625	58169,95703125
Q9Y5X3	SNX5	Homo sapiens	Sorting nexin-5	SNX5_HUMAN	13	13	13	False	545540,125	768851,125	521505,71875	526504,75	621522,0625	567990,0625	531364,5	466004,8125	478231,46875	424701,5	474591,3125	418186,75	125944,8046875	136525,015625	118780,5859375	109848,1640625	139425,453125	135670,25	116063,5	103244,0390625	110627,1796875	94303,40625	98423,1015625	90473,796875
Q9Y5Y2	NUBP2	Homo sapiens	Cytosolic Fe-S cluster assembly factor NUBP2	NUBP2_HUMAN	9	10	12	False	137690,25	338607,6875	190667,640625	136328,875	332024,65625	265628,96875	145345,265625	180626,359375	270504,75	229762,140625	263077,3125	220104,984375	18326,80078125	39707,42578125	23538,791015625	18302,876953125	26512,8359375	26016,142578125	14155,9326171875	15550,20703125	24848,60546875	23795,224609375	23986,87109375	19001,947265625
Q9Y5Y5;Q9Y5Y5-2	PEX16	Homo sapiens	Peroxisomal membrane protein PEX16;Isoform 2 of Peroxisomal membrane protein PEX16	PEX16_HUMAN	4	4	4	False	175171,40625	8839,9912109375	119185,5546875	255285,59375	33542,890625	53295,3125	91050,46875	110714,6953125	15629,2939453125	71688,7890625	40819,77734375	96218,9375	21993,505859375	847,473876953125	15198,4462890625	27642,197265625	2587,806640625	2891,436279296875	15224,060546875	18972,76953125	544,8386840820312	2131,169189453125	6206,9169921875	13047,7744140625
Q9Y5Y7	LYVE1	Homo sapiens	Lymphatic vessel endothelial hyaluronic acid receptor 1	LYVE1_HUMAN	1	1	1	False	471602,3125	38160,3203125	1100863,75	835891,75	17414,08984375	916814,5625	1480357,25	1099638,25	NaN	1113004,25	109213,671875	736199,4375	132410,3125	15918,6357421875	283770,59375	202570,9375	8042,8876953125	225029,890625	362475,84375	283487,8125	NaN	290864,59375	31638,0234375	185818,671875
Q9Y5Z4	HEBP2	Homo sapiens	Heme-binding protein 2	HEBP2_HUMAN	7	7	8	False	1642193,5	3490950,25	1953832,125	2016375,375	2941682,25	2368053,5	1339088,25	2230441,75	2661516,75	2988608,25	2031442,375	1596643,125	230726,34375	442277,78125	285846,90625	226361,125	349176	295297,125	196737,9375	250111	292772,78125	352613,8125	292235,0625	195430,59375
Q9Y5Z7	HCFC2	Homo sapiens	Host cell factor 2	HCFC2_HUMAN	6	6	6	False	NaN	6737,31494140625	6022,77783203125	5202,6396484375	7243,50244140625	5933,166015625	NaN	552,3502197265625	1951,204833984375	14758,6025390625	1136,5718994140625	6098,0947265625	6678,17822265625	26704,984375	18623,958984375	16415,32421875	25183,75390625	20836,109375	9136,19921875	14707,9951171875	18260,228515625	10568,6494140625	18728,103515625	12495,39453125
Q9Y600;Q9Y600-3	CSAD	Homo sapiens	Cysteine sulfinic acid decarboxylase;Isoform 3 of Cysteine sulfinic acid decarboxylase	CSAD_HUMAN	6	6	6	False	130073,3984375	86188,2734375	85458,3984375	103201,8125	57693,4375	77575,2109375	147248,234375	87431,7734375	56499,265625	56898,05859375	57319,296875	60798,7578125	17764,2265625	12422,298828125	11580,029296875	12490,7587890625	13524,337890625	12990,984375	17318,939453125	13951,9462890625	13025,630859375	12750,37109375	14030,5185546875	11839,3115234375
Q9Y605	MRFAP1	Homo sapiens	MORF4 family-associated protein 1	MOFA1_HUMAN	2	2	2	False	37728,49609375	100831,546875	114874,3125	160402,65625	178571,734375	49355,6328125	30799,90234375	127260,140625	46633,15234375	84070,578125	84977,0546875	82861,59375	5507,80419921875	13371,1767578125	11745,5478515625	9023,8505859375	11687,234375	9403,9716796875	2026,1685791015625	6350,54052734375	10769,669921875	10860,025390625	10633,4482421875	5626,6181640625
Q9Y606;Q9Y606-2	PUS1	Homo sapiens	tRNA pseudouridine synthase A;Isoform 2 of tRNA pseudouridine synthase A	TRUA_HUMAN	8	8	9	False	137465,359375	141450,703125	129272,609375	154774,078125	148157,1875	107005,6171875	91993,375	134434,953125	111291,734375	93163,0859375	86502,46875	115253,1875	39489,3828125	42646,4296875	35947,48828125	37176,80859375	42111,2578125	38824,9453125	35902,2421875	40750,16015625	36488,87890625	34429,87109375	36880,265625	36279,63671875
Q9Y608-2;Q9Y608-4	LRRFIP2	Homo sapiens	Isoform 2 of Leucine-rich repeat flightless-interacting protein 2;Isoform 4 of Leucine-rich repeat flightless-interacting protein 2	LRRF2_HUMAN	18	18	18	False	204564,359375	349676,53125	275192,4375	256218,578125	363742,6875	276823,375	267557,125	303686,40625	378657,0625	334201,125	364363,59375	276025,25	42212,1640625	69679,984375	62430,7890625	48396,91015625	75841,3984375	69062,640625	58268,83203125	65507,76171875	91897,4453125	83250,3359375	72895,9375	62048,77734375
Q9Y613	FHOD1	Homo sapiens	FH1/FH2 domain-containing protein 1	FHOD1_HUMAN	32	32	34	False	440264,78125	253167,4375	362526,40625	482782	303253,5	325035,03125	575288,25	447396,9375	308757,4375	465969,65625	510867,125	550881,5	67096,875	42022,48828125	56956,19140625	75048,6484375	47068,51171875	45372,64453125	82004,8125	76266,609375	46851,875	70294,375	80513,7578125	90192,8359375
Q9Y616	IRAK3	Homo sapiens	Interleukin-1 receptor-associated kinase 3	IRAK3_HUMAN	4	4	4	False	22241,328125	13800,34375	22404,310546875	11355,337890625	14292,3798828125	8361,0634765625	8746,8642578125	7613,291015625	9724,8330078125	23365,544921875	11991,3330078125	7570,06298828125	9287,359375	7129,37060546875	7151,578125	11365,1962890625	10290,0322265625	7401,2919921875	19694,3671875	5467,87158203125	7063,2646484375	5701,958984375	7204,251953125	7234,76220703125
Q9Y617	PSAT1	Homo sapiens	Phosphoserine aminotransferase	SERC_HUMAN	14	14	16	False	429385,28125	589031,5625	510448,1875	393981,4375	598798,375	398345,375	611250,125	467622,125	622435,75	727306,375	683140,5625	546284,6875	34196,1953125	62017,1640625	47552,5546875	36422,45703125	55067,515625	42213,6484375	53088,05859375	53942,2890625	48576,48828125	64736,5390625	53188,03515625	50174,3359375
Q9Y618;Q9Y618-4;Q9Y618-5	NCOR2	Homo sapiens	Nuclear receptor corepressor 2;Isoform 3 of Nuclear receptor corepressor 2;Isoform 4 of Nuclear receptor corepressor 2	NCOR2_HUMAN	29	29	29	False	101035,0390625	130040,1640625	107712,734375	75094,2890625	96327,0546875	107335,0625	87947,15625	103769,1875	86564,9921875	67509,8828125	94706,7890625	62807,23046875	25766,880859375	37311,078125	26923,595703125	27660,037109375	31201,083984375	32710,94921875	23938,431640625	26999,48046875	29560,921875	29045,61328125	25888,734375	21918,7265625
Q9Y619	SLC25A15	Homo sapiens	Mitochondrial ornithine transporter 1	ORNT1_HUMAN	2	2	2	False	82580,4453125	24565,3984375	77967,03125	137695,53125	43117,890625	33293,13671875	25236,43359375	25723,048828125	27276,58984375	21691,041015625	59318,70703125	29770,99609375	20625,53125	5163,96337890625	12684,2724609375	18721,07421875	6406,0126953125	4668,05126953125	5982,1162109375	7728,419921875	2762,667724609375	3946,03173828125	3540,2333984375	7149,9033203125
Q9Y625	GPC6	Homo sapiens	Glypican-6	GPC6_HUMAN	1	1	1	False	NaN	NaN	1234049	NaN	33937,3125	2075755,125	NaN	NaN	NaN	2156866,5	87540,8359375	1110268,875	NaN	NaN	5382,32958984375	NaN	605,7698364257812	4867,21630859375	NaN	NaN	NaN	9550,4609375	976,8580932617188	9612,9130859375
Q9Y639;Q9Y639-1;Q9Y639-3;Q9Y639-5	NPTN	Homo sapiens	Neuroplastin;Isoform 1 of Neuroplastin;Isoform 3 of Neuroplastin;Isoform 5 of Neuroplastin	NPTN_HUMAN	8	9	11	False	1026300,0625	422811,46875	1184291,75	1172855,125	539797	533228,875	1137260,5	1151098,75	716718,5625	1077645,25	929298,6875	1416724	315130,59375	126981,09375	328398,40625	348226,0625	154645,46875	132674,234375	288974,75	339282,5	196359,390625	242022,59375	242661,03125	350442,5
Q9Y646	CPQ	Homo sapiens	Carboxypeptidase Q	CBPQ_HUMAN	6	6	6	True	428585,53125	487944,4375	431541,375	307104,25	359945,46875	284666,71875	321683,9375	344437,3125	358782,9375	206172,703125	236289,515625	199708,609375	122295,703125	154457,21875	120380,9453125	98580,828125	105560,640625	94882,0703125	121948,40625	124626,953125	126394,9375	94274,3203125	89242,234375	80915,9375
Q9Y657	SPIN1	Homo sapiens	Spindlin-1	SPIN1_HUMAN	5	5	5	False	108298,4296875	84978,5703125	100626,5625	93272,3671875	119142,46875	124047,6640625	118919	28739	54890,62109375	44993,96484375	102860,390625	89816,0546875	12416,16796875	16770,76171875	14930,814453125	18866,8984375	21955,53125	21383,9609375	13493,1162109375	13293,7958984375	14062,6630859375	18555,201171875	18987,3828125	16838,52734375
Q9Y664;Q9Y664-2	KPTN	Homo sapiens	KICSTOR complex protein kaptin;Isoform 2 of KICSTOR complex protein kaptin	KPTN_HUMAN	1	1	1	False	NaN	19358,833984375	14167,2060546875	NaN	NaN	14145,759765625	NaN	5644,92333984375	7428,00830078125	7797,64892578125	NaN	NaN	NaN	7486,841796875	4450,44384765625	1226,3544921875	3689,59326171875	5297,3271484375	NaN	1970,34521484375	3126,611083984375	2737,88525390625	NaN	NaN
Q9Y672	ALG6	Homo sapiens	Dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase	ALG6_HUMAN	1	1	1	False	276760,9375	NaN	261390,359375	469560,9375	NaN	NaN	70077,4296875	252913,578125	NaN	NaN	5334,1513671875	293279,4375	11307,4765625	NaN	4533,38037109375	24631,181640625	NaN	NaN	4053,22705078125	12791,94140625	NaN	NaN	2284,12060546875	13674,638671875
Q9Y673	ALG5	Homo sapiens	Dolichyl-phosphate beta-glucosyltransferase	ALG5_HUMAN	9	9	10	False	1988213,5	377619,8125	1413852,875	2617612	691686,5	611943,5625	1672057,75	1796085	405368,1875	965454,375	975716,5	1803727,5	250306,625	39168,578125	186846,1875	305975,84375	49686,82421875	49594,02734375	194088,21875	225650,78125	35797,7734375	106728,5703125	120039,53125	210560,71875
Q9Y676	MRPS18B	Homo sapiens	28S ribosomal protein S18b, mitochondrial	RT18B_HUMAN	4	4	4	False	245037,671875	239873,734375	304365,96875	257618,21875	252732,484375	229249,046875	254980,09375	232711,125	233906,421875	193668,453125	175660,578125	162795,40625	48255,40234375	57020,32421875	57477,90625	49980,73828125	44672,87890625	44825,578125	43791,04296875	53455,703125	52138,359375	40193,5546875	43139,13671875	41010,81640625
Q9Y678	COPG1	Homo sapiens	Coatomer subunit gamma-1	COPG1_HUMAN	48	53	65	False	2997558,25	3186916,75	2901727	3285125,75	3636869,25	3290991,5	3020350,75	3070092	3474482,5	2837519,5	3619949,25	3426824,75	832883,0625	876085,6875	801279,625	821002,875	977131,1875	916282,9375	786656,125	797172,125	927367,3125	730128,4375	908999,5625	901005,5625
Q9Y679;Q9Y679-3	AUP1	Homo sapiens	Lipid droplet-regulating VLDL assembly factor AUP1;Isoform 2 of Lipid droplet-regulating VLDL assembly factor AUP1	AUP1_HUMAN	10	10	11	False	253405,671875	52222,4921875	168038,53125	246192,390625	61695,3125	112895,765625	184272,890625	241652,75	44431,36328125	160935,46875	171716,375	228660,296875	80693,25	13556,34375	53354,53125	75567,8515625	18223,384765625	17981,90625	52659,046875	56621,390625	12920,572265625	34315,34765625	42149,47265625	65913,1953125
Q9Y680;Q9Y680-3	FKBP7	Homo sapiens	Peptidyl-prolyl cis-trans isomerase FKBP7;Isoform 3 of Peptidyl-prolyl cis-trans isomerase FKBP7	FKBP7_HUMAN	10	10	12	True	832616,8125	1103287,25	823474,6875	868280,375	1161853	991383,5625	674050,25	663210,4375	666571,25	754767,0625	673800,125	528530,125	213381,75	290935,15625	215643,3125	198331,921875	267270,625	229182,46875	159313,921875	155455,59375	165495,78125	174858,109375	170535,40625	137257,4375
Q9Y689;Q9Y689-2	ARL5A	Homo sapiens	ADP-ribosylation factor-like protein 5A;Isoform 2 of ADP-ribosylation factor-like protein 5A	ARL5A_HUMAN	2	2	2	False	15764,5830078125	NaN	17898,51171875	38664,82421875	NaN	NaN	9707,3564453125	40214,015625	NaN	NaN	NaN	8242,08203125	8941,8310546875	NaN	8580,509765625	9548,84375	NaN	6317,5078125	7195,51904296875	9514,2021484375	NaN	5517,4345703125	NaN	9679,7451171875
Q9Y692;Q9Y692-2	GMEB1	Homo sapiens	Glucocorticoid modulatory element-binding protein 1;Isoform 2 of Glucocorticoid modulatory element-binding protein 1	GMEB1_HUMAN	1	1	1	False	37152,81640625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11609,0693359375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q9Y693	LHFPL6	Homo sapiens	LHFPL tetraspan subfamily member 6 protein	LHPL6_HUMAN	4	4	5	False	113936,859375	16526,431640625	84869,1015625	132864,015625	73517	23754,515625	86325,5625	166731,46875	55064,14453125	84919,6171875	38278,3984375	180659,296875	29653,986328125	11651,8779296875	27060,51953125	48623,578125	12148,8876953125	8728,4619140625	30791,771484375	41881,90625	8922,43359375	21078,677734375	19652,283203125	44850,87890625
Q9Y696	CLIC4	Homo sapiens	Chloride intracellular channel protein 4	CLIC4_HUMAN	23	26	31	False	5498655,5	8501443	6647878,5	5900422	8532683	6991829	6911240	7599428,5	9487859	7534955,5	8689404	7309984,5	1032067,8125	1445648,25	1187831,5	1063819,375	1321580	1178541,5	1252930,5	1313157,125	1510471	1266829,5	1467366,875	1249978,875
Q9Y697;Q9Y697-2	NFS1	Homo sapiens	Cysteine desulfurase, mitochondrial;Isoform Cytoplasmic of Cysteine desulfurase, mitochondrial	NFS1_HUMAN	16	17	17	False	1125426,25	1136270	872814,5	1321021,5	1346523,125	1108822	1134418,25	1283137,75	1141965,25	1010229,25	1103429,5	1065420,625	38069,53125	43713,65234375	36518,01171875	35427,66796875	41404,5	38872,9765625	40968,96484375	36846,609375	42889,8515625	36974,109375	36934,75390625	33478,64453125
Q9Y6A1;Q9Y6A1-2;Q9Y6A1-3	POMT1	Homo sapiens	Protein O-mannosyl-transferase 1;Isoform 2 of Protein O-mannosyl-transferase 1;Isoform 3 of Protein O-mannosyl-transferase 1	POMT1_HUMAN	4	4	4	False	24401,3359375	NaN	21633,572265625	15254,5791015625	NaN	NaN	8721,76171875	11628,5419921875	NaN	NaN	15490,2314453125	21281,65234375	12169,7978515625	NaN	12346,796875	15406,4560546875	1647,9603271484375	2653,989013671875	7401,0908203125	9380,8447265625	NaN	4655,0771484375	6321,2861328125	10630,3994140625
Q9Y6A4	CFAP20	Homo sapiens	Cilia- and flagella-associated protein 20	CFA20_HUMAN	10	10	11	False	358444,03125	211134,078125	230283,4375	359378,5625	216278,109375	187692,765625	192414,53125	192501,140625	142419,390625	282755,84375	164455,234375	233094,0625	60545,1171875	33870,66796875	40774,16796875	57871,19140625	45105,28125	35699,9296875	37824,94140625	40678,98046875	24929,23828125	36003,65234375	40312,0234375	48532,90625
Q9Y6A5	TACC3	Homo sapiens	Transforming acidic coiled-coil-containing protein 3	TACC3_HUMAN	2	2	2	False	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	3,0599396228790283	NaN	NaN	NaN	NaN	10576,3271484375	NaN	NaN	NaN	1633,478271484375	NaN	NaN	633,673583984375	2420,99560546875	NaN	NaN
Q9Y6A9	SPCS1	Homo sapiens	Signal peptidase complex subunit 1	SPCS1_HUMAN	2	2	2	False	700842,375	165547,28125	431452,5	807233,625	140034,875	170655,4375	217017,171875	494173,21875	69744,734375	201025,375	141706,765625	424527,25	202059,59375	47157,18359375	158745,984375	217977,5625	41230,8671875	42718,578125	87830,765625	139207,578125	40186,89453125	66026,1953125	69388,3671875	128670,03125
Q9Y6B6	SAR1B	Homo sapiens	GTP-binding protein SAR1b	SAR1B_HUMAN	6	6	6	False	586095,375	139278,84375	509065,6875	642204,75	255318	484413,75	588517,125	575958,625	204500,046875	379346,34375	316820	573797,75	125614,03125	20121,3125	97319,8828125	149943,28125	37174,03125	82420,609375	111082,8203125	142822,046875	35671,83203125	73916,734375	64343,5078125	137874,921875
Q9Y6B7	AP4B1	Homo sapiens	AP-4 complex subunit beta-1	AP4B1_HUMAN	7	7	7	False	63870,08203125	51166,25	71820,3984375	54962,84765625	31913,908203125	60776,0859375	39894,6640625	60030,97265625	37706,07421875	31247,7265625	23662,34375	23527,580078125	5211,892578125	5122,1943359375	7109,5263671875	6732,16552734375	8852,7392578125	3932,4814453125	8515,046875	5459,19287109375	5508,11669921875	3332,012939453125	5477,2646484375	4451,2587890625
Q9Y6C2	EMILIN1	Homo sapiens	EMILIN-1	EMIL1_HUMAN	17	17	17	False	195619,609375	199358,015625	205308,890625	196227,546875	196698,1875	218382,96875	199583,1875	177132,65625	186279,875	156858,578125	179529,109375	192930,65625	47070,08203125	49486,05859375	49215,41015625	50745,49609375	46801,51953125	56747,11328125	50602,15234375	46064,21484375	48525,02734375	48449,296875	54893,76171875	56042,60546875
