PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.MS1Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.MS1Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.MS1Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.MS1Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.MS1Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.MS1Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS1Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS1Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS1Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS1Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS1Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS1Quantity	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
Q9C0H2;Q9C0H2-2;Q9C0H2-3;Q9C0H2-4	TTYH3	Homo sapiens	Protein tweety homolog 3;Isoform 2 of Protein tweety homolog 3;Isoform 3 of Protein tweety homolog 3;Isoform 4 of Protein tweety homolog 3	TTYH3_HUMAN	1	1	1	False	NaN	NaN	NaN	0,3201172947883606	1	NaN	NaN	NaN	1,0057917833328247	1,0178022384643555	0,7743802070617676	NaN	1134,1337890625	829,3834228515625	2031,198974609375	1398,458984375	2256,956298828125	NaN	2115,32568359375	3031,751953125	4236,6220703125	1667,911376953125	3369,18994140625	9541,1494140625
Q9GZM7;Q9GZM7-3	TINAGL1	Homo sapiens	Tubulointerstitial nephritis antigen-like;Isoform 3 of Tubulointerstitial nephritis antigen-like	TINAL_HUMAN	6	6	7	False	19352,712890625	20605,984375	14769,6357421875	17647,517578125	30932,361328125	10556,56640625	82090,8828125	13450,20703125	5639,92041015625	41826,05859375	30505,8671875	22296,60546875	7545,47900390625	10477,34375	5821,4130859375	10698,7177734375	10249,662109375	5161,017578125	26175,546875	6900,9130859375	5103,12451171875	15927,5634765625	9723,333984375	4183,9736328125
Q9GZN8;Q9GZN8-2	C20orf27	Homo sapiens	UPF0687 protein C20orf27;Isoform 2 of UPF0687 protein C20orf27	CT027_HUMAN	1	1	1	False	7911,22265625	23248,3828125	32959,37109375	25821,724609375	14860,1669921875	11881,01953125	13098,5068359375	6275,9619140625	10572,626953125	8972,966796875	13151,30078125	6759,6083984375	11480,5048828125	6878,95263671875	8499,68359375	8604,1357421875	8737,9013671875	11171,6796875	8766,0244140625	8431,6806640625	6960,6875	6719,6572265625	7455,38525390625	5898,9072265625
Q9GZP0;Q9GZP0-2	PDGFD	Homo sapiens	Platelet-derived growth factor D;Isoform 2 of Platelet-derived growth factor D	PDGFD_HUMAN	3	3	3	True	4302,23779296875	NaN	5963,55908203125	3769,04638671875	18307,91015625	9982,6025390625	21255,642578125	4635,95556640625	31114,59765625	15022,6328125	17339,337890625	34070,875	3988,225341796875	4571,56298828125	4836,15380859375	5700,14599609375	15903,6474609375	4348,75390625	24324,931640625	4569,1904296875	20569,50390625	17147,869140625	22045,1171875	26188,619140625
Q9GZP4;Q9GZP4-2	PITHD1	Homo sapiens	PITH domain-containing protein 1;Isoform 2 of PITH domain-containing protein 1	PITH1_HUMAN	4	4	4	True	36124,85546875	13117,3505859375	27476,146484375	38657,30859375	17245,52734375	10117,99609375	18140,71484375	16875,744140625	6027,05029296875	16525,62890625	4406,2373046875	904,842529296875	6164,04638671875	4357,76806640625	5727,9169921875	4894,7607421875	4168,470703125	5641,19287109375	2193,86083984375	4493,91015625	1724,6134033203125	3198,68896484375	3363,669189453125	1540,911376953125
Q9GZS3	WDR61	Homo sapiens	WD repeat-containing protein 61	WDR61_HUMAN	1	1	1	False	6849,99072265625	4528,90234375	2809,326416015625	19957,91796875	4777,1181640625	19947,150390625	32806,67578125	12373,9013671875	9113,0849609375	19128,501953125	10675,0537109375	12413,4306640625	4497,57666015625	1981,227294921875	2113,68359375	2332,216796875	3382,28759765625	4375,806640625	9380,0009765625	3254,761962890625	1355,5499267578125	5016,7041015625	2858,42578125	2265,654541015625
Q9GZT3;Q9GZT3-2	SLIRP	Homo sapiens	SRA stem-loop-interacting RNA-binding protein, mitochondrial;Isoform 2 of SRA stem-loop-interacting RNA-binding protein, mitochondrial	SLIRP_HUMAN	1	1	1	False	4086,1162109375	8219,6728515625	5228,359375	2247,350830078125	11978,7265625	6120,16552734375	5840,203125	NaN	10364,755859375	6825,248046875	2804,97314453125	6213,923828125	1291,3775634765625	1382,1207275390625	1444,65625	1475,8455810546875	1609,801513671875	1065,56103515625	1136,620849609375	NaN	1077,9141845703125	1356,7076416015625	1016,0486450195312	889,5147094726562
Q9GZT6;Q9GZT6-2;Q9GZT6-3	CCDC90B	Homo sapiens	Coiled-coil domain-containing protein 90B, mitochondrial;Isoform 2 of Coiled-coil domain-containing protein 90B, mitochondrial;Isoform 3 of Coiled-coil domain-containing protein 90B, mitochondrial	CC90B_HUMAN	1	1	1	False	66329,671875	47307,87890625	56584,56640625	86696,1796875	85314,921875	90261,015625	77290,703125	79554,796875	63902,6015625	56301,2890625	36144,72265625	100370,2265625	15407,955078125	14732,794921875	12618,4921875	22112,30859375	15480,779296875	22138,2421875	18556,263671875	17107,435546875	14591,263671875	17655,212890625	16453,88671875	32445,578125
Q9GZT8;Q9GZT8-2;Q9GZT8-3	NIF3L1	Homo sapiens	NIF3-like protein 1;Isoform 2 of NIF3-like protein 1;Isoform 3 of NIF3-like protein 1	NIF3L_HUMAN	3	3	3	False	8500,5625	35208,234375	18669,203125	5187,01220703125	17680,13671875	10643,990234375	NaN	49382,625	22389,7578125	NaN	9363,3369140625	NaN	1539,837890625	3614,17236328125	2244,3408203125	1075,60400390625	3008,45947265625	1826,1414794921875	NaN	1967,83544921875	3551,738037109375	NaN	2097,245361328125	381,3232116699219
Q9GZV5	WWTR1	Homo sapiens	WW domain-containing transcription regulator protein 1	WWTR1_HUMAN	1	1	1	False	8635,4833984375	13241,1396484375	17234,443359375	NaN	3858,50732421875	1927,872314453125	9081,099609375	5498,88232421875	5045,43798828125	NaN	7919,7236328125	NaN	2075,9873046875	1356,1903076171875	1257,47705078125	1278,8421630859375	1138,103271484375	870,8388061523438	1276,0888671875	1332,1617431640625	777,3079223632812	NaN	734,074951171875	NaN
Q9GZX9	TWSG1	Homo sapiens	Twisted gastrulation protein homolog 1	TWSG1_HUMAN	2	2	2	False	21299,677734375	36243,24609375	20061,5703125	26781,779296875	30586,384765625	11836,5478515625	41162,91796875	67361,3046875	43565,65234375	48817,484375	31348,625	92334,8203125	5009,2509765625	6131,53564453125	6340,49755859375	7764,513671875	5356,892578125	7801,52490234375	8001,8857421875	8423,2021484375	8318,5234375	10179,2197265625	5696,43408203125	9437,3974609375
Q9GZZ1	NAA50	Homo sapiens	N-alpha-acetyltransferase 50	NAA50_HUMAN	1	1	1	False	19283,310546875	NaN	26482,859375	16390,490234375	23307,6796875	26410,296875	22497,869140625	7630,7138671875	22397,509765625	9984,6357421875	6146,9267578125	NaN	4499,4345703125	3313,426025390625	4760,6259765625	2883,93408203125	4713,57763671875	3615,979248046875	4738,12060546875	3287,383056640625	5610,6787109375	6061,21240234375	4576,6455078125	NaN
Q9H000;Q9H000-2	MKRN2	Homo sapiens	Probable E3 ubiquitin-protein ligase makorin-2;Isoform 2 of Probable E3 ubiquitin-protein ligase makorin-2	MKRN2_HUMAN	1	1	1	False	20092,236328125	8998,609375	6499,90283203125	13453,4169921875	9615,283203125	10258,8076171875	15125,4521484375	2683,415283203125	NaN	9830,8603515625	4868,07666015625	NaN	3687,284912109375	1820,66015625	2090,48193359375	1262,94970703125	2530,452880859375	2343,989990234375	3526,869384765625	2038,6904296875	1014,9113159179688	1311,929931640625	1592,605712890625	NaN
Q9H008;Q9H008-2	LHPP	Homo sapiens	Phospholysine phosphohistidine inorganic pyrophosphate phosphatase;Isoform 2 of Phospholysine phosphohistidine inorganic pyrophosphate phosphatase	LHPP_HUMAN	2	2	2	False	3035,6455078125	NaN	2135,04150390625	NaN	3360,182861328125	740,444091796875	1187,779541015625	2479,676025390625	6077,78564453125	2414,85595703125	1478,3470458984375	3373,80322265625	435,89190673828125	132,18795776367188	238,27392578125	NaN	NaN	169,80921936035156	NaN	316,943359375	440,9583435058594	NaN	256,0928955078125	191,40660095214844
Q9H074;Q9H074-2;Q9H074-3	PAIP1	Homo sapiens	Polyadenylate-binding protein-interacting protein 1;Isoform 2 of Polyadenylate-binding protein-interacting protein 1;Isoform 3 of Polyadenylate-binding protein-interacting protein 1	PAIP1_HUMAN	2	2	2	True	27232,62109375	32570,9375	6383,28173828125	94156,3203125	71199,203125	50808,73828125	NaN	157936,8125	37272,78125	15045,751953125	17531,974609375	11366,5078125	23511,267578125	14711,9912109375	19203,3359375	15344,3974609375	17152,1796875	19460,212890625	NaN	15494,181640625	11719,87109375	16694,76171875	647,494384765625	6093,24365234375
Q9H0B6	KLC2	Homo sapiens	Kinesin light chain 2	KLC2_HUMAN	4	4	4	False	7854,6640625	7660,716796875	4517,86083984375	6896,01220703125	21929,142578125	6424,61474609375	9268,7470703125	8177,119140625	3487,164794921875	2869,150390625	14021,9794921875	253,97825622558594	8620,0693359375	5167,56591796875	5380,93017578125	5244,84033203125	7782,4189453125	7268,41064453125	3619,864501953125	5320,38623046875	4950,63134765625	5255,732421875	6197,31787109375	4290,6513671875
Q9H0D6;Q9H0D6-2	XRN2	Homo sapiens	5'-3' exoribonuclease 2;Isoform 2 of 5'-3' exoribonuclease 2	XRN2_HUMAN	2	2	2	False	6841,84716796875	8103,2109375	7725,58056640625	8167,712890625	3915,404296875	4086,068115234375	NaN	NaN	3340,400390625	2641,967041015625	NaN	NaN	7443,16796875	2823,97509765625	4054,89111328125	3236,525390625	2143,20263671875	3276,427490234375	4463,64208984375	2205,13916015625	2422,1533203125	1659,656494140625	NaN	NaN
Q9H0E2	TOLLIP	Homo sapiens	Toll-interacting protein	TOLIP_HUMAN	3	3	3	False	30513,54296875	19630,953125	22181,53125	24230,455078125	15009,908203125	33971,51953125	31125,82421875	17479,373046875	25112,166015625	25369,138671875	17971,689453125	19981,03125	18506,72265625	3193,78076171875	2562,472412109375	4519,76953125	1552,855712890625	5150,59619140625	5462,337890625	2088,4638671875	2800,72265625	4714,6796875	2333,04345703125	2217,58984375
Q9H0E3;Q9H0E3-2;Q9H0E3-3	SAP130	Homo sapiens	Histone deacetylase complex subunit SAP130;Isoform 2 of Histone deacetylase complex subunit SAP130;Isoform 3 of Histone deacetylase complex subunit SAP130	SP130_HUMAN	1	1	1	False	NaN	NaN	54781,29296875	NaN	9694,0029296875	9192,0185546875	NaN	53894,484375	21939,361328125	21216,65625	21625,58203125	NaN	NaN	209,77589416503906	NaN	230,54962158203125	679,5101318359375	557,0968627929688	NaN	500,6166687011719	533,7997436523438	331,57220458984375	1054,324462890625	NaN
Q9H0H5	RACGAP1	Homo sapiens	Rac GTPase-activating protein 1	RGAP1_HUMAN	7	7	7	True	900,6961059570312	4587,62841796875	2844,818359375	5027,0693359375	4673,25537109375	2123,264892578125	9790,1787109375	11787,369140625	3798,679931640625	8030,4755859375	10693,8388671875	4529,548828125	6519,42919921875	7951,5947265625	7124,2578125	7546,71044921875	6357,2978515625	7460,41015625	9870,568359375	18006,865234375	13018,2236328125	20441,478515625	18066,453125	7266,51220703125
Q9H0L4	CSTF2T	Homo sapiens	Cleavage stimulation factor subunit 2 tau variant	CSTFT_HUMAN	4	4	4	False	24655,501953125	17906,94140625	14808,1591796875	12777,3193359375	9044,8583984375	10115,4248046875	17312,732421875	14049,873046875	17128,28515625	9368,4931640625	4957,44189453125	88434,1796875	5607,8251953125	2392,099853515625	3115,98046875	5185,5400390625	2559,705078125	5539,009765625	6342,509765625	3538,259521484375	7158,10009765625	3286,253173828125	3703,489013671875	27,297691345214844
Q9H0R4;Q9H0R4-2	HDHD2	Homo sapiens	Haloacid dehalogenase-like hydrolase domain-containing protein 2;Isoform 2 of Haloacid dehalogenase-like hydrolase domain-containing protein 2	HDHD2_HUMAN	3	3	3	False	20984,578125	20607,849609375	15953,759765625	14343,70703125	13193,1865234375	15945,4443359375	12261,0224609375	13950,4375	22527,75390625	8213,9189453125	14228,8701171875	15173,0205078125	4409,3173828125	5024,28955078125	5002,318359375	3684,800537109375	5094,0126953125	5281,03173828125	3537,448486328125	4584,2607421875	6717,69384765625	3766,495361328125	5741,7041015625	5049,93359375
Q9H0U4	RAB1B	Homo sapiens	Ras-related protein Rab-1B	RAB1B_HUMAN	1	2	2	False	50018,75390625	27169,8515625	32183,7578125	33725,41015625	29926,853515625	81856,171875	193463,3125	27957,140625	34219,3359375	62671,08984375	25371,76953125	35513,703125	15113,443359375	7488,6455078125	9960,14453125	9586,9609375	11534,85546875	25096,921875	52245,6171875	8639,376953125	3881,9931640625	17940,013671875	8594,8974609375	12880,494140625
Q9H0W9;Q9H0W9-2	C11orf54	Homo sapiens	Ester hydrolase C11orf54;Isoform 2 of Ester hydrolase C11orf54	CK054_HUMAN	7	7	7	False	45135,015625	37815,69921875	63726,28515625	22426,6953125	42895,31640625	31995,408203125	28738,916015625	35726,703125	44675,8203125	23228,5625	36741,359375	15411,287109375	11241,7763671875	10360,908203125	11479,228515625	8776,4873046875	9888,369140625	10999,39453125	7670,1083984375	9904,1796875	12525,9326171875	6380,60791015625	8839,552734375	8826,625
Q9H173	SIL1	Homo sapiens	Nucleotide exchange factor SIL1	SIL1_HUMAN	4	4	4	False	9800,1298828125	25078,046875	26722,037109375	44476,30859375	13742,943359375	28394,451171875	24810,244140625	17374,1875	11538,0419921875	24237,77734375	22836,515625	4695,724609375	4780,40673828125	4790,3623046875	3018,96044921875	7848,384765625	2560,689453125	4631,56591796875	3478,14111328125	6287,33203125	1792,1490478515625	5205,23583984375	6008,0888671875	2892,36474609375
Q9H1B5	XYLT2	Homo sapiens	Xylosyltransferase 2	XYLT2_HUMAN	4	4	4	False	16075,03125	15995,169921875	11792,30078125	17059,732421875	18196,048828125	21087,662109375	27434,71484375	25255,447265625	13031,0986328125	25095,357421875	34008,59765625	680,6430053710938	2558,018310546875	3865,179931640625	2224,57861328125	3532,036376953125	3274,379150390625	3123,496337890625	3425,860107421875	5058,462890625	2311,226318359375	2371,9130859375	5308,61181640625	1855,2164306640625
Q9H1B7	IRF2BPL	Homo sapiens	Probable E3 ubiquitin-protein ligase IRF2BPL	I2BPL_HUMAN	2	2	2	False	2716,92138671875	1205,36572265625	1050,7080078125	2683,61328125	1988,9644775390625	NaN	647,2391357421875	NaN	NaN	NaN	NaN	NaN	2414,217041015625	1750,54345703125	919,2123413085938	1623,9801025390625	852,2495727539062	482,243408203125	NaN	1530,7802734375	NaN	1263,1767578125	NaN	NaN
Q9H1E3;Q9H1E3-2	NUCKS1	Homo sapiens	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1;Isoform 2 of Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	NUCKS_HUMAN	1	1	1	False	19931,0390625	28618,9453125	12046,55859375	37611,26953125	7016,296875	5847,7275390625	NaN	20605,986328125	NaN	NaN	NaN	NaN	2210,604248046875	954,6085815429688	270,1534118652344	1992,0543212890625	87,85034942626953	NaN	NaN	665,691650390625	NaN	NaN	NaN	NaN
Q9H1J7	WNT5B	Homo sapiens	Protein Wnt-5b	WNT5B_HUMAN	5	5	6	False	9144,890625	10541,54296875	5017,58203125	6243,2548828125	6205,55029296875	9448,1826171875	10620,2548828125	6248,615234375	10908,5810546875	5859,025390625	6507,09130859375	9007,900390625	2286,938720703125	3068,7353515625	2635,8388671875	2534,600341796875	3181,0546875	1626,801513671875	4153,54541015625	1998,7119140625	3497,091796875	2220,534423828125	1909,24560546875	2557,70361328125
Q9H270	VPS11	Homo sapiens	Vacuolar protein sorting-associated protein 11 homolog	VPS11_HUMAN	1	1	1	False	1,0053355693817139	NaN	0,3234187066555023	NaN	NaN	NaN	1	1,4874831438064575	NaN	0,9607730507850647	NaN	NaN	2168,2880859375	398,2068786621094	262,3914489746094	589,675537109375	442,4757080078125	722,7838745117188	1642,75	857,724609375	582,8982543945312	455,5182189941406	925,97021484375	NaN
Q9H299	SH3BGRL3	Homo sapiens	SH3 domain-binding glutamic acid-rich-like protein 3	SH3L3_HUMAN	3	5	5	False	2167191,75	1620997,625	2360685,75	1917002,125	2320959,25	2432446,75	929432,5	1454368	2089943,5	1662662,25	1862043,25	2018083,375	472061,71875	408535,03125	485156,5625	409526,375	490649,90625	577429,4375	317916,53125	385957,78125	463646,5	436535,6875	421925,46875	553864,125
Q9H2D6;Q9H2D6-2;Q9H2D6-3;Q9H2D6-5;Q9H2D6-7	TRIOBP	Homo sapiens	TRIO and F-actin-binding protein;Isoform 3 of TRIO and F-actin-binding protein;Isoform 4 of TRIO and F-actin-binding protein;Isoform 1 of TRIO and F-actin-binding protein;Isoform 7 of TRIO and F-actin-binding protein	TARA_HUMAN	5	5	5	False	107111,1953125	131751,3125	71090,1875	61208,234375	150338,21875	71068,203125	144475,71875	112702,3359375	151978,1875	94590,8671875	119273,6875	109064,4453125	19531,10546875	20913,845703125	17223,98046875	12484,49609375	24044,6484375	9707,1708984375	28215,95703125	17101,728515625	18693,185546875	17592,8046875	25452,498046875	24684,12109375
Q9H2G2;Q9H2G2-2	SLK	Homo sapiens	STE20-like serine/threonine-protein kinase;Isoform 2 of STE20-like serine/threonine-protein kinase	SLK_HUMAN	17	17	18	False	262709664	146143632	180284496	245791600	228057184	274820224	198740960	207160672	73309208	198678560	149851392	212528368	2982492,5	2073914,875	2185824	2787459,25	1873949	2487046,25	2104506	2136808,75	904611,6875	2103760,5	2162104,25	1894179,75
Q9H2G4	TSPYL2	Homo sapiens	Testis-specific Y-encoded-like protein 2	TSYL2_HUMAN	1	1	1	True	2669,951904296875	NaN	2971,123046875	17940,306640625	NaN	3810,273681640625	5502,728515625	10133,6748046875	11526,1015625	15121,6689453125	14905,8134765625	18354,8515625	3733,64794921875	8790,400390625	4196,81201171875	12115,5390625	5150,4130859375	6932,1181640625	3158,448974609375	9491,54296875	6152,3505859375	7507,90771484375	8651,466796875	13429,7998046875
Q9H2H8	PPIL3	Homo sapiens	Peptidyl-prolyl cis-trans isomerase-like 3	PPIL3_HUMAN	5	6	6	False	80681,1328125	33174,65234375	65030,78125	36003,33203125	56174,39453125	81779,53125	50797,921875	46552,4375	46824,34375	38627,984375	38081,53515625	49493,97265625	5330,62255859375	3713,950439453125	4741,53662109375	3297,250244140625	4829,3037109375	5947,6201171875	4505,64990234375	3046,881103515625	4158,36572265625	3463,4306640625	2682,860595703125	4116,34423828125
Q9H2S6;Q9H2S6-3	TNMD	Homo sapiens	Tenomodulin;Isoform 3 of Tenomodulin	TNMD_HUMAN	4	4	4	False	3695,47412109375	6381,05224609375	1920,4527587890625	5662,54833984375	NaN	3171,201171875	342,63702392578125	4867,2431640625	3281,758056640625	207,27381896972656	NaN	NaN	5497,60693359375	5435,58642578125	3874,717529296875	6116,41064453125	1356,5299072265625	4419,828125	2570,620849609375	4180,16552734375	849,8729248046875	2913,5888671875	1119,3546142578125	220,92030334472656
Q9H3H3;Q9H3H3-1;Q9H3H3-3	C11orf68	Homo sapiens	UPF0696 protein C11orf68;Isoform 1 of UPF0696 protein C11orf68;Isoform 3 of UPF0696 protein C11orf68	CK068_HUMAN	1	1	1	True	79312,5234375	46314,97265625	72022,0703125	64319,55859375	58006,35546875	77124,7265625	76039,484375	62016,46484375	64498,63671875	41352,36328125	47774,2421875	41433,71875	21660,798828125	12370,3232421875	16492,845703125	13654,2060546875	14511,0869140625	19331,056640625	19925,314453125	12508,96484375	14809,8544921875	12043,7763671875	10375,197265625	8865,224609375
Q9H3K6	BOLA2	Homo sapiens	BolA-like protein 2	BOLA2_HUMAN	2	2	2	False	13554,2744140625	16162,7978515625	18662,7109375	2717,915283203125	18077,822265625	NaN	NaN	NaN	4724,58349609375	22229,505859375	1783,8470458984375	40687,42578125	10351,6806640625	8080,55322265625	8624,498046875	5561,2421875	8050,4794921875	NaN	6438,171875	5469,1630859375	6429,517578125	6457,12646484375	3821,5654296875	9052,3408203125
Q9H3P7	ACBD3	Homo sapiens	Golgi resident protein GCP60	GCP60_HUMAN	6	6	6	False	49912,16796875	54305,015625	2965,07763671875	18803,78515625	32799,25390625	20081,345703125	15876,55859375	31923,419921875	15055,509765625	10415,4443359375	11885,7421875	NaN	6779,26611328125	3311,616455078125	2025,533203125	3174,113525390625	1410,6539306640625	1072,1986083984375	1776,71142578125	NaN	1287,88623046875	1089,835205078125	1651,840087890625	NaN
Q9H3Q1;Q9H3Q1-2	CDC42EP4	Homo sapiens	Cdc42 effector protein 4;Isoform 2 of Cdc42 effector protein 4	BORG4_HUMAN	2	2	2	False	17081,09765625	9754,693359375	6412,27099609375	8486,4892578125	6594,2265625	18510,67578125	12165,3896484375	18126,712890625	3804,541748046875	6367,66650390625	8592,953125	NaN	5498,3251953125	2650,822021484375	4998,4755859375	4894,98046875	3060,56982421875	4670,6630859375	4026,535400390625	1569,8900146484375	2546,15771484375	2769,121337890625	3060,8974609375	2237,2177734375
Q9H3S7	PTPN23	Homo sapiens	Tyrosine-protein phosphatase non-receptor type 23	PTN23_HUMAN	6	6	6	False	12341,2705078125	7843,701171875	12369,240234375	7949,39990234375	5514,5849609375	7381,4296875	8297,7998046875	7882,6064453125	5445,91748046875	2647,773681640625	10529,1787109375	5477,85693359375	3432,8173828125	3100,47509765625	4317,60791015625	3739,281494140625	4271,41845703125	3876,55712890625	3518,523193359375	3808,0830078125	2781,691650390625	4054,28515625	6360,52734375	20,523488998413086
Q9H3Z4;Q9H3Z4-2	DNAJC5	Homo sapiens	DnaJ homolog subfamily C member 5;Isoform 2 of DnaJ homolog subfamily C member 5	DNJC5_HUMAN	1	1	1	True	9940,0205078125	6837,02001953125	NaN	7871,12353515625	10786,4580078125	15566,1494140625	NaN	7711,462890625	1155,6510009765625	9709,1171875	17239,6328125	5609,69970703125	394,62420654296875	585,5859985351562	NaN	926,8161010742188	1010,20947265625	573,3558349609375	NaN	1223,08740234375	1261,4820556640625	1979,0234375	1648,03466796875	1451,67041015625
Q9H425	C1orf198	Homo sapiens	Uncharacterized protein C1orf198	CA198_HUMAN	10	11	11	False	151678,828125	61443,5390625	79207,625	70093,984375	71889,953125	77050,0234375	80991,859375	42426,59375	101650,1171875	56745,01171875	53322,8984375	64831,9296875	63989,515625	35684,87109375	47161,6328125	39797,25	45073,12890625	53053,89453125	42944,4296875	30218,31640625	42615,84375	35504,390625	37337,95703125	43864,29296875
Q9H444	CHMP4B	Homo sapiens	Charged multivesicular body protein 4b	CHM4B_HUMAN	3	3	3	False	64965,1796875	20387	10759,140625	46384,48046875	13771,37109375	23303,740234375	19934,66015625	22488,109375	8264,1474609375	24887,62109375	20344,751953125	27790,142578125	19700,2265625	6377,857421875	5700,4951171875	17687,4140625	4889,39990234375	4495,27490234375	8246,4912109375	9722,0126953125	4802,04052734375	10323,81640625	5748,701171875	2866,459228515625
Q9H488	POFUT1	Homo sapiens	GDP-fucose protein O-fucosyltransferase 1	OFUT1_HUMAN	3	3	3	False	36406,19140625	33792,52734375	42626,17578125	30226,638671875	83085,4375	42164,50390625	30672,8125	39299,1640625	51404,62109375	57760,6640625	42489,03515625	54055,21484375	12797,0751953125	13415,14453125	12223,0126953125	9255,2626953125	15319,076171875	14289,6767578125	15957,63671875	11107,869140625	18158,48046875	12639,8017578125	12827,3994140625	3813,6591796875
