PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS1Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS1Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS1Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS1Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS1Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS1Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS1Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS1Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS1Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS1Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS1Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS1Quantity	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS2Quantity
Q96AT9	RPE	Homo sapiens	Ribulose-phosphate 3-epimerase	RPE_HUMAN	8	8	10	False	2056492,25	1585633,25	1516928,25	1754953,25	1770367,375	1475934	1732006	1832170,375	1535173,875	1840381,25	1752914,875	1771411	143121,171875	120797,078125	128685,609375	142926,59375	153835,90625	126746,109375	142490,15625	132028,515625	124398,625	143267,796875	139572,90625	128657,5390625
Q96AW1;Q96AW1-2;Q96AW1-3;Q96AW1-4	VOPP1	Homo sapiens	Vesicular, overexpressed in cancer, prosurvival protein 1;Isoform 2 of Vesicular, overexpressed in cancer, prosurvival protein 1;Isoform 3 of Vesicular, overexpressed in cancer, prosurvival protein 1;Isoform 4 of Vesicular, overexpressed in cancer, prosurvival protein 1	VOPP1_HUMAN	1	1	1	False	4991,69580078125	2101,879150390625	NaN	5291,5166015625	1936,0908203125	2475,457763671875	NaN	NaN	4434,349609375	7467,7099609375	NaN	4399,162109375	905,3799438476562	890,710205078125	875,7335815429688	3750,4638671875	1172,6641845703125	2472,974365234375	1264,16650390625	1077,86279296875	734,951416015625	3744,07568359375	1203,9915771484375	1781,5152587890625
Q96AX1	VPS33A	Homo sapiens	Vacuolar protein sorting-associated protein 33A	VP33A_HUMAN	19	20	21	False	829936,5625	858016,9375	860195,5	806955,625	813731,75	716921,375	809879,3125	832115,625	872271,875	761087,8125	801899,4375	696093,4375	90160,9296875	82383,5	83212,25	82450,71875	78167,921875	73428,59375	89855,3203125	85923,609375	82840,0078125	76810,90625	82961,8828125	72782,6953125
Q96AX9;Q96AX9-11;Q96AX9-13;Q96AX9-14;Q96AX9-2;Q96AX9-3;Q96AX9-5;Q96AX9-6;Q96AX9-8	MIB2	Homo sapiens	E3 ubiquitin-protein ligase MIB2;Isoform 11 of E3 ubiquitin-protein ligase MIB2;Isoform 13 of E3 ubiquitin-protein ligase MIB2;Isoform 14 of E3 ubiquitin-protein ligase MIB2;Isoform 2 of E3 ubiquitin-protein ligase MIB2;Isoform 3 of E3 ubiquitin-protein ligase MIB2;Isoform 5 of E3 ubiquitin-protein ligase MIB2;Isoform 6 of E3 ubiquitin-protein ligase MIB2;Isoform 8 of E3 ubiquitin-protein ligase MIB2	MIB2_HUMAN	5	5	5	False	114136,953125	134857,625	195268,234375	149132,078125	146871,375	170062,03125	145995,40625	170412,34375	68642,9453125	134851,1875	33284,8984375	111078,859375	11656,2568359375	12415,970703125	10132,1826171875	13915,103515625	12589,2470703125	13339,05078125	12162,3994140625	10738,509765625	12089,833984375	11941,916015625	12437,015625	10699,3515625
Q96AY3	FKBP10	Homo sapiens	Peptidyl-prolyl cis-trans isomerase FKBP10	FKB10_HUMAN	32	39	48	False	5235245,5	5224382	5232411,5	4458130,5	5213089	4967833	4612531,5	4482908,5	4524854,5	3595196,75	4924568,5	3920933,75	1530712,5	1609000,25	1545363,625	1341408,875	1564245,875	1463419,875	1339870,625	1328100,25	1406858,75	1010325,3125	1345643,875	1083032,125
Q96AY4	TTC28	Homo sapiens	Tetratricopeptide repeat protein 28	TTC28_HUMAN	32	32	32	False	41122,609375	38606,125	48449,9609375	36662,1015625	41416,078125	38374,25	37762,23046875	38380,04296875	34730,95703125	37249,9453125	48773,41796875	35430,28125	20890,72265625	19084,181640625	23445,685546875	19186,04296875	20636,46875	20019,1796875	20402,0390625	19565,873046875	20297,732421875	18608,763671875	19794,60546875	15970,2734375
Q96B23;Q96B23-2	C18orf25	Homo sapiens	Uncharacterized protein C18orf25;Isoform 2 of Uncharacterized protein C18orf25	CR025_HUMAN	2	2	2	True	1984937	1243717,75	943528,8125	794334,0625	525643,4375	532702,125	526541,3125	715120,375	477748,53125	401425,4375	547182,5	834771,8125	11934,7666015625	6886,943359375	16676,771484375	4826,79541015625	6017,65087890625	7545,4140625	282,35888671875	2257,841552734375	4973,025390625	3746,71484375	3897,61328125	2738,143310546875
Q96B26	EXOSC8	Homo sapiens	Exosome complex component RRP43	EXOS8_HUMAN	7	7	7	False	110578,8671875	127265,390625	111914,6015625	105696,9765625	132019,140625	137382,3125	112771,3125	132656,96875	136486,296875	92719,234375	102281,546875	115051,984375	39400,39453125	47296,640625	44638,70703125	37353,33984375	41356,82421875	42458,09765625	31086,5234375	36866,4609375	39494,08203125	28988,8359375	27336,203125	37647,5234375
Q96B36	AKT1S1	Homo sapiens	Proline-rich AKT1 substrate 1	AKTS1_HUMAN	8	8	8	False	274547,71875	262664,71875	250274,09375	297950,34375	428724,1875	287119,53125	304703,78125	353848,8125	327963,84375	304595,625	315151,4375	332226,6875	65936,96875	78060,84375	65874,921875	74263,375	95904,21875	76702,5625	65597,8203125	87731,8515625	85598,5390625	69173,921875	68419,640625	84610,25
Q96B45	BORCS7	Homo sapiens	BLOC-1-related complex subunit 7	BORC7_HUMAN	3	3	4	False	433182,5	267661,3125	332871,59375	306406,5	314142,125	264067,625	334765,53125	260091,703125	240614,0625	368453,34375	289283,84375	308187,5625	60047,08984375	52168,8046875	48163,59375	47477,0625	53805,76953125	43974,84765625	49604,10546875	47129,66796875	47270,55859375	39347,875	45760,734375	41687,515625
Q96B49	TOMM6	Homo sapiens	Mitochondrial import receptor subunit TOM6 homolog	TOM6_HUMAN	1	1	1	False	139525,59375	380559,34375	213607,28125	116807,0546875	122314,1484375	126484,875	138794,59375	240688,4375	171865,390625	175120,34375	81946,9609375	118725,3046875	6174,32177734375	15709,8369140625	6061,50244140625	6290,56640625	4333,8232421875	6089,0986328125	7693,20947265625	5279,14892578125	7179,21533203125	8270,349609375	6317,8134765625	7838,15478515625
Q96B54	ZNF428	Homo sapiens	Zinc finger protein 428	ZN428_HUMAN	1	1	1	False	66970,1640625	111725,2265625	94269,4921875	80447,5078125	75505,3359375	69555,109375	74420,484375	91415,234375	98203,1953125	122413,4296875	23163,01953125	105837,7421875	25808,53515625	25688,28125	27127,92578125	31397,669921875	25430,587890625	29783,146484375	20660,11328125	20235,46875	28728,9921875	23476,08984375	17336,701171875	32516,974609375
Q96B70	LENG9	Homo sapiens	Leukocyte receptor cluster member 9	LENG9_HUMAN	6	6	7	False	113718,75	114629,640625	69243,125	209764,203125	104202,3515625	81339,4609375	79487,2734375	104459,3671875	107703,4765625	98535,40625	89390,9765625	85127,265625	23027,80078125	20130,728515625	12776,650390625	20765,712890625	20578,33984375	18721,625	8225,931640625	25030,03125	17701,482421875	18482,947265625	23226,666015625	12498,0322265625
Q96B96;Q96B96-2	TMEM159	Homo sapiens	Lipid droplet assembly factor 1;Isoform 2 of Lipid droplet assembly factor 1	LDAF1_HUMAN	1	1	1	False	NaN	NaN	0,14212265610694885	2,245579957962036	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	5133,69287109375	14703,3779296875	2103,04052734375	NaN	NaN	12437,46875	1210,3492431640625	NaN	12719,2783203125	NaN	5261,7333984375
Q96B97	SH3KBP1	Homo sapiens	SH3 domain-containing kinase-binding protein 1	SH3K1_HUMAN	24	24	25	False	388662,90625	351517,71875	356419,46875	353028,25	397027,46875	370688,84375	436507,1875	457069,84375	428095,71875	403605,96875	424160,15625	414663,15625	82931,46875	86267,3046875	81291,0625	80820,171875	101525,765625	84905,234375	96999,4140625	107739,15625	93245,390625	95416,0546875	99326,1875	95858,5703125
Q96BA8	CREB3L1	Homo sapiens	Cyclic AMP-responsive element-binding protein 3-like protein 1	CR3L1_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4633,8828125	NaN	NaN	1750,231201171875	3862,480224609375	NaN	NaN	NaN	NaN	NaN	2923,458984375	NaN
Q96BD5;Q96BD5-2;Q96BD5-3	PHF21A	Homo sapiens	PHD finger protein 21A;Isoform 2 of PHD finger protein 21A;Isoform 3 of PHD finger protein 21A	PF21A_HUMAN	1	1	1	False	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17004,5859375	16347,1845703125	28868,02734375	5200,9306640625	15656,9677734375	4115,66748046875	12307,37109375	15401,9208984375	23065,923828125	4848,14697265625	NaN	5420,087890625
Q96BF6	NACC2	Homo sapiens	Nucleus accumbens-associated protein 2	NACC2_HUMAN	4	4	4	False	29298,36328125	18774,98828125	69433,890625	23759,626953125	15232,0625	41164,9140625	26952,193359375	19559,58203125	15295,9716796875	36960,56640625	17691,04296875	10232,2841796875	7596,47607421875	9777,482421875	8495,3515625	7545,86376953125	8111,21337890625	7988,5537109375	7130,03125	7665,1796875	6205,611328125	7538,51318359375	6721,49658203125	6685,140625
Q96BH1	RNF25	Homo sapiens	E3 ubiquitin-protein ligase RNF25	RNF25_HUMAN	4	4	4	True	114347,8203125	111839,546875	201396	108199,3828125	126407,046875	44412,734375	99998,765625	2057,443115234375	112738,96875	90436,265625	124376,453125	66136,640625	12364,548828125	15418,4775390625	23175,25	10833,0341796875	12182,9326171875	10373,2353515625	16881,5078125	6884,09912109375	9985,0517578125	6781,3154296875	8937,25390625	8310,1591796875
Q96BH3	ELSPBP1	Homo sapiens	Epididymal sperm-binding protein 1	ESPB1_HUMAN	1	1	1	False	NaN	NaN	NaN	9316,4970703125	13105,6259765625	20592,376953125	14401,9873046875	NaN	18669,23828125	21518,06640625	NaN	NaN	NaN	9489,2607421875	NaN	8054,849609375	8906,8896484375	8707,642578125	9697,68359375	NaN	9851,9345703125	8195,7685546875	NaN	NaN
Q96BI1	SLC22A18	Homo sapiens	Solute carrier family 22 member 18	S22AI_HUMAN	2	2	2	False	79613,8515625	110535,65625	95809,5546875	78096,5703125	65733,7578125	64907,08203125	83340,3046875	74762,8125	38688,83203125	73110,0625	82615,78125	48227,6015625	22278,26171875	27356,84375	36290,421875	25788,8828125	21998,646484375	21582,78515625	23852,345703125	19889,640625	22085,396484375	21649,9453125	26138,37890625	23035,38671875
Q96BJ3	AIDA	Homo sapiens	Axin interactor, dorsalization-associated protein	AIDA_HUMAN	12	13	17	False	1090637,375	1098123,625	1006607,6875	965751,5625	1004842,5625	917023,8125	903162,625	1024781,875	1209544	883892,5	988597,875	1074189	133360,75	148628,890625	133546,28125	125462,015625	119011,2578125	125472,46875	120518,78125	127236,3046875	146282,84375	109548,53125	128498,140625	123662,09375
Q96BM9	ARL8A	Homo sapiens	ADP-ribosylation factor-like protein 8A	ARL8A_HUMAN	3	3	3	False	175922,03125	187897,390625	129746,921875	223855,921875	148920,328125	183905,09375	113564,296875	153089,296875	133708,703125	128686,9453125	185938,5625	165026,640625	60636,0703125	52839,140625	48098,55859375	60719,2421875	43141,81640625	48345,1484375	39789,56640625	61529,55078125	47196,4453125	58601,2109375	51327,3125	46339,01953125
Q96BN8	OTULIN	Homo sapiens	Ubiquitin thioesterase otulin	OTUL_HUMAN	9	10	10	False	186479,328125	187199,765625	162325,671875	185333,8125	172377,296875	172299,5	159877,28125	157356,765625	192738,65625	215511,234375	187795,140625	180258,703125	43769,3828125	40645,8203125	33762,16015625	44064,171875	44318,0234375	44141,86328125	41159,7890625	43521,75	43911,87890625	54763,75390625	53424,421875	44118,4296875
Q96BP2	CHCHD1	Homo sapiens	Coiled-coil-helix-coiled-coil-helix domain-containing protein 1	CHCH1_HUMAN	1	1	1	False	519612,90625	460479,21875	481647,53125	448981,5	371795	416413,65625	755013,5	735437,5	616002,0625	620366,0625	535652,8125	493500,34375	86072,8828125	64947,33984375	89002,8671875	67058,5	64643,4453125	66916,8046875	87386,1328125	71414,8203125	77384,6640625	56279,45703125	58072,09375	66844,71875
Q96BP3	PPWD1	Homo sapiens	Peptidylprolyl isomerase domain and WD repeat-containing protein 1	PPWD1_HUMAN	14	14	14	False	122185,890625	108724,6953125	140908,6875	102261,9375	109371,3828125	127638,296875	120796,265625	134777,71875	142158,578125	101009,765625	102795,4609375	102327,1328125	66361,59375	65678,921875	58474,421875	71767,4921875	56958,0390625	77926,71875	57919,38671875	61088,140625	63488,1875	66301,4921875	63891,90234375	64784,6015625
Q96BQ5	CCDC127	Homo sapiens	Coiled-coil domain-containing protein 127	CC127_HUMAN	15	15	16	False	496532,34375	458127,75	394828,25	468826,78125	392809,90625	376382,21875	499579,6875	345306,09375	330566,6875	421290,53125	343871,09375	405132,96875	160061,203125	149982,875	152372,078125	152391,25	127994,9453125	137272,609375	148801,734375	117325,5625	120244,9140625	127627,390625	122019,1484375	119212,5859375
Q96BR1;Q96BR1-2	SGK3	Homo sapiens	Serine/threonine-protein kinase Sgk3;Isoform 2 of Serine/threonine-protein kinase Sgk3	SGK3_HUMAN	2	2	3	False	50562,921875	22750,693359375	55532,3828125	39073,390625	24540,654296875	24653,94140625	26454,3515625	5696,34912109375	11288,9755859375	22120,15234375	14213,3115234375	9319,8037109375	4914,42333984375	3110,494384765625	4185,04736328125	5019,7119140625	4649,287109375	4078,814697265625	4789,0224609375	3604,1591796875	4092,117431640625	6078,2685546875	5668,63037109375	4901,2783203125
Q96BR5	COA7	Homo sapiens	Cytochrome c oxidase assembly factor 7	COA7_HUMAN	6	6	7	False	154035,265625	184115,03125	215218,203125	184191,390625	223656,21875	172964,921875	149738,921875	135780,5625	136262,125	202673,140625	222526,375	152148,3125	21602,0390625	22466,02734375	20801,279296875	20619,109375	24253,853515625	24552,087890625	20539,01953125	20508,736328125	18089,533203125	21528,298828125	19337,298828125	18372,197265625
Q96BW1;Q96BW1-3	UPRT	Homo sapiens	Uracil phosphoribosyltransferase homolog;Isoform 3 of Uracil phosphoribosyltransferase homolog	UPP_HUMAN	3	3	3	True	NaN	27785,240234375	23003,130859375	17356,40234375	22859,052734375	15092,5166015625	NaN	28427,916015625	29729,984375	16132,85546875	13863,736328125	14791,181640625	4722,73828125	5161,36328125	7175,49853515625	3145,83154296875	6058,7001953125	6773,67138671875	5998,07958984375	6089,23046875	7791,51416015625	3237,220458984375	3984,252685546875	5173,23193359375
Q96BW5;Q96BW5-2	PTER	Homo sapiens	Phosphotriesterase-related protein;Isoform 2 of Phosphotriesterase-related protein	PTER_HUMAN	10	10	11	False	307942,625	289960,28125	285090,59375	250478,578125	305166,375	307987,15625	290912	325238,03125	316149,90625	268928,71875	331366,0625	261694,921875	76926,109375	75424,2734375	69658,390625	68883,8046875	75074,359375	67006,03125	77124,21875	71397,4609375	70807,875	64792,234375	72041,09375	69233,328125
Q96BW9-3	TAMM41	Homo sapiens	Isoform 3 of Phosphatidate cytidylyltransferase, mitochondrial	TAM41_HUMAN	10	10	10	False	243924,375	193410,453125	265238,0625	221476,96875	151586,078125	178159,65625	325256,15625	213819,96875	201389,90625	203049,984375	172263,15625	177358,234375	34980,4140625	24118,484375	36641,16796875	33606,01953125	22080,115234375	27318,095703125	34933,44921875	22186,7734375	26319,5546875	26150,056640625	21625,958984375	23717,576171875
Q96BX8	MOB3A	Homo sapiens	MOB kinase activator 3A	MOB3A_HUMAN	3	3	3	False	49269,27734375	77595,3828125	89300,1328125	71816,359375	37791,31640625	72674,0625	65173,0859375	62626,12890625	32431,923828125	63667,91796875	100536,21875	36601,19140625	22360,794921875	20926,330078125	20639,37890625	22629,32421875	17695,294921875	23419,572265625	17522,78125	18781,1171875	15947,78125	17679,59375	20485,88671875	18926,78515625
Q96BY6;Q96BY6-3	DOCK10	Homo sapiens	Dedicator of cytokinesis protein 10;Isoform 3 of Dedicator of cytokinesis protein 10	DOC10_HUMAN	4	4	4	False	NaN	NaN	591474,3125	229209,53125	374646,78125	564217,5625	974414,625	602979,125	157433,40625	278450,625	234400,859375	249240,875	NaN	NaN	6969,64990234375	13710,654296875	3359,835693359375	2763,959716796875	NaN	3298,802978515625	4047,9130859375	5231,74755859375	2338,8212890625	4800,494140625
Q96BY7	ATG2B	Homo sapiens	Autophagy-related protein 2 homolog B	ATG2B_HUMAN	15	15	15	False	91195,1328125	68570,3984375	99528,0703125	85476,390625	84930,4140625	87919,6875	102207,953125	100787,3046875	97324,078125	96018,8359375	81978,6953125	90873,890625	74558,65625	80302,2890625	75500,3046875	79399,921875	79119,3671875	88517,484375	65986,84375	77041,34375	75106,859375	74223,921875	71998,6171875	77526,484375
Q96BY9	SARAF	Homo sapiens	Store-operated calcium entry-associated regulatory factor	SARAF_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1964,9356689453125	1852,522705078125	2452,5166015625	NaN	1111,109130859375	NaN	3265	NaN	2735,20751953125
Q96BZ9;Q96BZ9-3	TBC1D20	Homo sapiens	TBC1 domain family member 20;Isoform 3 of TBC1 domain family member 20	TBC20_HUMAN	5	5	5	False	31496,90234375	23852,462890625	28648,28515625	44798,52734375	25189,828125	29793,18359375	12082,529296875	29992,958984375	16468,58203125	25768,1484375	24013,810546875	20592,478515625	7496,380859375	8411,01953125	7957,970703125	8685,232421875	5897,49267578125	7539,46630859375	5436,12744140625	5078,6552734375	6429,568359375	8594,4716796875	5919,0048828125	6397,4765625
Q96C01	FAM136A	Homo sapiens	Protein FAM136A	F136A_HUMAN	6	6	6	False	239534,4375	271373,75	196243,8125	255088,40625	249532,265625	238378,71875	224735,8125	280482,0625	205556,578125	232598,140625	262234,40625	243823,453125	40549,55859375	40771,29296875	42578,8046875	37223,39453125	43560,8515625	37886,01171875	52241,59765625	44333,60546875	40940,8828125	35437,45703125	38579,98046875	34548,75
Q96C10	DHX58	Homo sapiens	Probable ATP-dependent RNA helicase DHX58	DHX58_HUMAN	5	5	5	True	34090,41015625	48484,58984375	44345,6328125	26903,51953125	29735,046875	32457,310546875	20360,41796875	25661,9921875	34134,8984375	14187,4931640625	19999,0703125	13666,439453125	11530,9697265625	10951,2451171875	9950,853515625	5229,5810546875	8985,140625	3690,30712890625	7485,83203125	8569,9384765625	7569,39453125	4149,3212890625	5723,41259765625	4143,0908203125
Q96C11;Q96C11-2;Q96C11-3;Q96C11-4;Q96C11-5	FGGY	Homo sapiens	FGGY carbohydrate kinase domain-containing protein;Isoform 2 of FGGY carbohydrate kinase domain-containing protein;Isoform 4 of FGGY carbohydrate kinase domain-containing protein;Isoform 3 of FGGY carbohydrate kinase domain-containing protein;Isoform 5 of FGGY carbohydrate kinase domain-containing protein	FGGY_HUMAN	2	2	2	False	40321,921875	47757,78125	53434,87890625	45554,265625	26863,408203125	39440,80859375	61155,68359375	55584,76953125	46906,3125	16065,125	76691,828125	131430,015625	10746,3115234375	10612,92578125	11216,05859375	11862,6201171875	12363,623046875	11385,7255859375	11737,4794921875	13444,8466796875	12173,5009765625	11559,5458984375	12162,470703125	8933,3359375
Q96C19	EFHD2	Homo sapiens	EF-hand domain-containing protein D2	EFHD2_HUMAN	7	7	8	False	535383,0625	566273,4375	601015,6875	524197	645356,625	632199,625	656505,6875	575090,375	676617,0625	795454,75	695877	752751,6875	134066,96875	167104,484375	184162,53125	152134,046875	169681,59375	169985,875	185452,296875	207156,328125	186976,15625	195109,234375	177519,5625	216741,71875
Q96C23	GALM	Homo sapiens	Galactose mutarotase	GALM_HUMAN	10	10	10	False	617520,3125	585087,875	600387,3125	550874,0625	648180,9375	553397,8125	664735,25	625492,3125	603363,625	603275,8125	677329,1875	546776,25	175113,265625	187027,75	162130,765625	148050,578125	179495,390625	140414,34375	162860,21875	176319,53125	159749,40625	140276,953125	152434,09375	141207,3125
Q96C24	SYTL4	Homo sapiens	Synaptotagmin-like protein 4	SYTL4_HUMAN	2	2	2	False	NaN	NaN	NaN	1	NaN	NaN	0,040197089314460754	NaN	NaN	1,0799297094345093	NaN	NaN	7884,26611328125	13167,9404296875	NaN	16854,021484375	12185,6103515625	NaN	2588,871337890625	NaN	NaN	8861,1103515625	3422,641845703125	8559,46875
Q96C36	PYCR2	Homo sapiens	Pyrroline-5-carboxylate reductase 2	P5CR2_HUMAN	8	8	8	False	333225,21875	335900,40625	404218,4375	289520,125	269297	297627,4375	305477,4375	294112	302863,65625	252409,71875	253291,375	257048,84375	74412,6953125	70397,4453125	64310,22265625	64227,953125	56318,83203125	61828,95703125	73292,078125	63398,78515625	66423,703125	53109,046875	59141,0703125	51522,9609375
Q96C57	CUSTOS	Homo sapiens	Protein CUSTOS	CSTOS_HUMAN	1	1	1	False	97752,796875	81169,0625	198165,921875	77451,78125	149737	60942,38671875	55121,0546875	130166,1796875	102131,5078125	72128,6484375	32547,490234375	101054,984375	4707,69775390625	5670,341796875	7400,9990234375	10476,5	3783,96630859375	10646,0849609375	15986,4033203125	12,2137451171875	8373,93359375	5574,49755859375	7608,03271484375	10622,361328125
Q96C86	DCPS	Homo sapiens	m7GpppX diphosphatase	DCPS_HUMAN	7	7	10	False	676435,625	488769,8125	663977,5	524792,5625	503275,46875	496208,71875	521985,90625	385629,875	320223,375	462202,21875	415283,34375	461584,78125	90746,875	67217,3984375	78717,09375	80403,234375	90209,96875	75185,140625	65174,484375	64654,69140625	57517,41015625	78394,1953125	67025,125	63688,93359375
Q96C90	PPP1R14B	Homo sapiens	Protein phosphatase 1 regulatory subunit 14B	PP14B_HUMAN	4	4	4	False	951355,375	1119096,375	955403,5625	1099815,75	1148106,125	1022093,5625	852402,25	860036,5	970962,5	1090975,625	830851,9375	1179810	165131,78125	171022,984375	167311,015625	161953,359375	182421,359375	176560,859375	158397,484375	169547,171875	160514,921875	165401,796875	158495,015625	175806,078125
Q96C92;Q96C92-2;Q96C92-4	ENTR1	Homo sapiens	Endosome-associated-trafficking regulator 1;Isoform 2 of Endosome-associated-trafficking regulator 1;Isoform 4 of Endosome-associated-trafficking regulator 1	ENTR1_HUMAN	6	6	7	False	112180,5859375	73139,2109375	78223,65625	68931,171875	79200,2578125	78821,1328125	81711,0859375	79916,9609375	88939,046875	53579,19921875	58436,265625	57705,93359375	14338,0576171875	14761,2646484375	13468,3720703125	15832,658203125	19486,421875	15138,3779296875	14028,9423828125	15142,716796875	12749,3369140625	15107,5419921875	12048,619140625	15489,697265625
